asia,2,0.37259888648986816,2269.1992410187304,822,False,2282.4499984900267,0.7065,0.625,0.875
asia,2,0.38880372047424316,2273.3232134682617,938,True,2273.3232134682617,0.7495,0.875,1.0
asia,2,0.3646259307861328,2301.693263872517,850,True,2299.3336346566743,0.7345,0.75,0.875
asia,2,0.3621702194213867,2304.8755635006983,854,True,2302.2999190835094,0.749,0.75,0.875
asia,2,0.38871192932128906,2300.5520445245747,944,True,2300.5520445245747,0.7685,0.75,1.0
asia,2,0.4414219856262207,2288.8414662369173,1050,True,2288.4008328558048,0.7045,0.375,0.875
asia,2,0.3623976707458496,2222.2923245177467,862,True,2221.0652761393926,0.533,0.75,0.875
asia,2,0.42527341842651367,2243.819345909153,1014,False,2249.911589372193,0.7065,0.375,0.75
asia,2,0.42442917823791504,2269.775900913924,1026,False,2273.9972364125724,0.757,0.375,0.75
asia,2,0.3630850315093994,2264.5983706602906,850,True,2262.6420714072483,0.738,0.75,0.875
asia,2,0.4302794933319092,2344.9570815602797,1036,True,2341.553582287284,0.5805,0.75,0.875
asia,2,0.4390738010406494,2300.5913658143936,1046,False,2301.4126206020774,0.6900000000000001,0.375,0.875
asia,2,0.42466068267822266,2312.4149976884637,1014,False,2314.9794961261914,0.71,0.0,0.75
asia,2,0.4170365333557129,2247.0400313200785,1028,True,2243.656754673183,0.745,0.75,0.875
asia,2,0.3919227123260498,2313.0151600655777,952,True,2308.9169176986143,0.806,0.75,0.875
asia,2,0.40207862854003906,2315.6466199190986,938,False,2319.7214911593746,0.6925,0.375,0.75
asia,2,0.42343592643737793,2215.0922123680366,1032,False,2219.4347700631656,0.7025,0.375,0.75
asia,2,0.43464064598083496,2278.678176457496,1068,True,2278.2693644094024,0.6,0.375,0.75
asia,2,0.4650859832763672,2260.836378398627,1116,False,2262.053794715654,0.666,0.375,0.875
asia,2,0.4416971206665039,2180.165249814598,1090,True,2179.6532594295136,0.6415,0.5,0.875
