insurance,1,0.01,0.01,0.95,0.95,5,0.01,12650.404520988464,16101.487915205184,90259,True,False,27709.104942287257,69590735.722,0.40384615384615385,0.5769230769230769
insurance,1,0.01,0.01,0.95,0.95,5,0.01,12758.443731069565,15983.88113573643,90037,True,False,27741.58064376637,69669878.8225,0.4807692307692308,0.5961538461538461
insurance,1,0.01,0.01,0.95,0.95,5,0.01,12228.641117095947,15647.758485371327,90048,True,False,27591.497100458586,66342329.8785,0.36538461538461536,0.5769230769230769
insurance,1,0.01,0.01,0.95,0.95,5,0.01,13044.174838781357,16320.930892442775,90184,True,False,28205.458704647368,68301194.0345,0.25,0.4423076923076923
insurance,1,0.01,0.01,0.95,0.95,5,0.01,13029.528508424759,15750.86342537026,90107,True,False,24911.169745270257,134116863.1805,0.46153846153846156,0.6153846153846154
insurance,1,0.01,0.01,0.95,0.95,5,0.01,12755.997792243958,16160.234297213201,90133,True,False,27762.044798890845,64113615.808,0.4807692307692308,0.5961538461538461
insurance,1,0.01,0.01,0.95,0.95,5,0.01,13520.835827589035,15788.738471401208,90317,True,False,27873.755251551913,130667980.0805,0.25,0.46153846153846156
insurance,1,0.01,0.01,0.95,0.95,5,0.01,12784.559520244598,16212.206908353666,90428,True,False,28064.358256248714,66446418.8815,0.4423076923076923,0.5769230769230769
insurance,1,0.01,0.01,0.95,0.95,5,0.01,13109.00109052658,15937.61686880875,90203,True,False,25333.643292112418,66716496.869500004,0.46153846153846156,0.5769230769230769
insurance,1,0.01,0.01,0.95,0.95,5,0.01,12124.890410661697,16111.57507083346,90145,True,False,28097.150463249916,66968261.4195,0.38461538461538464,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,11110.660990715027,15888.344294516799,90451,True,False,27692.71193863203,68204236.005,0.3269230769230769,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,10947.141998052597,15837.516563260122,90359,True,False,25281.965804795644,68867578.014,0.28846153846153844,0.5
insurance,1,0.01,0.01,0.95,0.95,5,0.01,11254.57845544815,15821.308546507053,90331,True,False,24990.219553903156,137905855.871,0.4423076923076923,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,10919.47851228714,16279.243975945461,90138,True,False,28103.982501983748,127094770.6685,0.4423076923076923,0.5769230769230769
insurance,1,0.01,0.01,0.95,0.95,5,0.01,11352.286672353745,15695.300385349177,90290,True,False,25043.64862727008,129282929.068,0.34615384615384615,0.5384615384615384
insurance,1,0.01,0.01,0.95,0.95,5,0.01,11186.910612821579,15934.608366236685,90068,True,False,27998.81799225567,64507076.7805,0.46153846153846156,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,11451.10159444809,15906.710525575552,90165,True,False,27890.148975862885,134856632.41300002,0.3269230769230769,0.5384615384615384
insurance,1,0.01,0.01,0.95,0.95,5,0.01,10782.980055809021,16141.383138462217,90189,True,False,27906.24593557832,66688282.2405,0.40384615384615385,0.5576923076923077
